,GeneID,Obs.Log.Mean,Mean.log10,Obs.Log.Std.Dev,log10.Std.Dev
1720,YFL021W,1.763516668979597,-0.762710452079773,0.0747944653835478,0.314874331406583
1721,YFL022C,2.325068072402243,0.446997404098511,0.0426995080615665,0.0434293270205061
1722,YFL023W,0.8361401322684348,-0.901863813400269,0.0888985151361532,0.319231243645273
1723,YFL024C,1.2825325313880989,-0.424960970878601,0.1007855544842971,0.189777548750274
1724,YFL025C,1.2432536759300443,-0.555725157260895,0.0483052027399561,0.221466651086239
1725,YFL026W,3.135833460720013,-0.318754285573959,0.1415900061733782,0.21278588754567
1726,YFL027C,1.580627405377822,-0.727387070655823,0.1843858380127731,0.318408716508779
1727,YFL028C,1.7543419892698306,0.0166502483189106,0.0742375615865262,0.12762173139261
1728,YFL029C,1.2835156585827514,-0.586836576461792,0.0660384783221622,0.311486328689116
1729,YFL030W,1.2291551912047007,-0.400343775749207,0.1714222448979011,0.255198068152824
1730,YFL031W,2.3813276639794267,-0.739205539226532,0.03973220092659,0.35289534004242
1731,YFL033C,0.8065003730729758,-0.455227345228195,0.1420904863783224,0.142657950016183
1732,YFL034C-A,2.46953583296289,0.259674996137619,0.0897182411329963,0.129960252148329
1733,YFL034C-B,1.4589420687280974,-0.890124559402466,0.0691690853373082,0.346910501931527
1734,YFL034W,0.8059810396314645,-0.284660995006561,0.1797363701151569,0.121465692432835
1735,YFL037W,2.3030106087716784,0.332171350717545,0.030769666503256,0.0527782654900945
1736,YFL038C,2.4715426486801806,0.0676603764295578,0.0444712725205148,0.142638311355018
1737,YFL039C,3.487772524815284,0.892409920692444,0.0171622573965864,0.0378519367661097
1738,YFL040W,0.4924953091822484,-0.856369376182556,0.1930414779818206,0.320190371514452
1739,YFL041W,1.5924369441346051,-0.200567841529846,0.1473494758662367,0.136388570725695
1740,YFL041W-A,0.7349575506661914,-0.452136516571045,,0.394929948794036
1741,YFL042C,1.1575327153662611,-0.519976794719696,0.095931940365642,0.249297966818718
1742,YFL044C,1.7233042427424483,-0.0359729304909706,0.0447935684182495,0.144733860434188
1743,YFL045C,2.833263549440071,0.676953017711639,0.0201046614277524,0.0468676432161198
1744,YFL046W,1.514329243593169,-0.503097891807556,0.0084950558953712,0.325829148830722
1745,YFL047W,1.4748454240663582,-0.572933316230774,0.1227577624182929,0.265459205271743
1746,YFL048C,1.97389848828751,-0.0034316761884838,0.0739276527328671,0.104609080913207
1747,YFL049W,1.1453380345766275,-0.418808221817017,0.1073414217942012,0.220944879845653
1748,YFL050C,0.9678316045748968,-0.610145509243011,0.1600830733691075,0.249350075515887
1749,YFL051C,0.806707730269976,-0.655219972133636,0.3763005905352672,0.370492608900132
1750,YFL052W,1.1473898190498073,-1.13500714302063,0.3985345967756638,0.325534792282901
1751,YFL053W,0.8939463774013809,-0.0650195181369781,0.3889334696545275,0.0964789763573472
1752,YFL054C,1.618559417490833,-0.628520905971527,0.3987490425777083,0.274335707477406
1753,YFL055W,1.2992006323238008,-0.509793698787689,0.1296382056288454,0.246703233297369
1754,YFL058W,-0.2874900807916897,0.738788604736328,0.2202549710751866,0.0389011103828796
1755,YFL059W,0.4147356287978895,0.177280619740486,0.1526366932173725,0.0831392201740663
1756,YFL060C,0.6072577398322555,-0.658714056015015,0.3470691500450631,0.347424129618592
1757,YFL061W,0.4659176142912337,-0.546318233013153,0.3838378694675242,0.325407949584051
1758,YFL062W,-0.2353111388292975,-0.681518793106079,0.2507716650495921,0.331169356120349
1759,YFL064C,0.3536313963652438,-0.797976732254028,0.1760985936492457,0.359495329407393
1760,YFL065C,0.4998092325444656,-0.745100736618042,0.0946887308642332,0.37578468876334
1761,YFL066C,0.9767557944228612,-0.980437994003296,0.2954119650015405,0.335384234890242
1762,YFL067W,1.2213596361346326,0.350169628858566,0.2743718317526037,0.0782113313513542
1763,YFL068W,1.6038836638709413,-0.994646787643433,0.1374268520851201,0.349148345097096
1764,YFR001W,2.0383288269963984,-0.123854741454124,0.0130790475622831,0.20601246839701
1765,YFR002W,1.3809293677958532,-0.147093266248703,0.0612490558282078,0.100114523234138
1766,YFR003C,1.8936788427862343,-0.850867927074432,0.0344296825645367,0.361460481063809
1767,YFR004W,2.091135796474007,0.0709681212902069,0.0333426730879714,0.111164629660579
1768,YFR005C,1.636848848347835,-0.949768126010895,0.0596118753774395,0.339351341167569
1769,YFR006W,1.9041480337339431,0.083940252661705,0.0821589508896717,0.0769782664285517
1770,YFR007W,1.2149954384874662,-0.3391153216362,0.0961716080957925,0.241171111552689
1771,YFR008W,1.3452680304184874,-0.656169652938843,0.0546121593851377,0.349547972161892
1772,YFR009W,1.9418331953152776,0.382722198963165,0.0102932164614495,0.0391073550541085
1773,YFR010W,1.9084335506124317,0.137119397521019,0.0223260093252617,0.0749897593470641
1774,YFR011C,1.6653667103920018,0.0187878310680389,0.0569798115035858,0.201780084966705
1775,YFR012W,0.0177213870180707,-0.644391775131226,0.2001853843715161,0.339760912741699
1776,YFR012W-A,,-0.348375141620636,,0.448698372673678
1777,YFR013W,1.208943533377301,-0.595076143741608,0.0544550302199315,0.253517160866527
1778,YFR014C,1.572042485059427,-0.124152332544327,0.0881286133171001,0.144538189747168
1779,YFR015C,1.346202275615694,0.106999516487122,0.2618925219053919,0.0634518868828814
1780,YFR016C,1.2750962071222045,-0.598235249519348,0.1180776214323749,0.224984866865187
1781,YFR017C,1.284181211645082,-0.489655703306198,0.1538800257385575,0.324789303560369
1782,YFR018C,1.5084100552703512,-1.19946599006653,0.0167716482342841,0.321939384169074
1783,YFR019W,0.5572564569247358,-0.357597410678864,0.0557665568329607,0.0947720035220914
1784,YFR020W,1.493317996812897,-0.500296235084534,0.0558742092099276,0.322606986767115
1785,YFR021W,1.3965448425821327,-0.319750875234604,0.0491265655373475,0.191098715451748
1786,YFR022W,0.9861852416542009,-0.441086560487747,0.0946026060495413,0.202837079737891
1787,YFR023W,-0.6382431133103429,-0.494239717721939,0.4036450856061441,0.244755230721581
1788,YFR024C-A,1.8346534600225148,0.181364148855209,0.0460839353381248,0.0634210013265738
1789,YFR025C,1.6185952217051025,-0.613541424274445,0.0547891081673664,0.324892137583294
1790,YFR026C,0.8377294540604456,-0.906912624835968,0.17534480139829,0.357838393194839
1791,YFR027W,0.6487770094453439,-1.00377607345581,0.1187268477667301,0.337925319323707
1792,YFR028C,1.5563840613577715,-0.423014909029007,0.0995781468244781,0.219981795527716
1793,YFR029W,0.9003731209309359,-0.977345108985901,0.1542095170288769,0.317284025810766
1794,YFR030W,1.8167504005208808,0.302765309810638,0.1172150638145958,0.0364701450250857
1795,YFR031C,0.818723838701207,-0.353004097938538,0.0483205820418774,0.138216486544256
1796,YFR031C-A,3.322355780338333,0.983839452266693,0.0172849780694007,0.0464536886145733
1797,YFR032C,-0.5635748658700559,-0.0030272162985056,0.3555016495583319,0.131972842304572
1798,YFR032C-A,,0.832879245281219,,0.0871320252415019
1799,YFR032C-B,-0.1271654032190742,-0.812437653541565,,0.366432489134784
1800,YFR033C,2.188405148619457,-0.308202683925629,0.1276684278522849,0.353813678011056
1801,YFR034C,0.9191225650660834,-1.20609617233276,0.192023646734666,0.322530660594915
1802,YFR035C,1.7130725301559957,-0.800242483615875,0.0248467913294982,0.368952789150107
1803,YFR036W,0.9779009353055848,-0.562446534633636,0.0923066641352803,0.383465113310084
1804,YFR037C,1.6596952642191012,-0.50387179851532,0.0522000899164762,0.256341276543568
1805,YFR038W,1.032259593115974,-0.292966216802597,0.0781366072118369,0.148420640339321
1806,YFR039C,1.5927386775448138,-0.868147611618042,0.0732710689873758,0.330164158911876
1807,YFR040W,1.239760672282246,-0.456740975379944,0.1231067510131053,0.192433897487722
1808,YFR041C,1.8262894347941891,-0.160825774073601,0.0232503218829762,0.193024692457364
1809,YFR042W,1.8284847035297165,-0.765609443187714,0.0792080251406031,0.357707071389113
1810,YFR043C,1.4082634668979572,-0.820906162261963,0.0677163465782803,0.351895990084436
1811,YFR044C,2.646106335314571,0.431440681219101,0.0149040611929457,0.0437224179307142
1812,YFR045W,1.3852627682724936,-0.358611106872559,0.0692911960772206,0.255221744431508
1813,YFR046C,0.8769555464579987,-0.978868901729584,0.0715719774726205,0.336675697813772
1814,YFR047C,1.9317059606764295,0.127830401062965,0.050947435531179,0.0965133160263522
1815,YFR048W,1.013361291902549,-0.59078985452652,0.0809595873309503,0.257001076756348
1816,YFR049W,2.0782799395166336,-0.571356952190399,0.1245355054916269,0.367901776935198
1817,YFR050C,2.4463136538086627,-0.230695962905884,0.0448482247638411,0.21859718843582
1818,YFR051C,1.9623606352355747,0.141253650188446,0.0135764132646694,0.0664650012027603
1819,YFR052W,2.191221676397704,-0.163439676165581,0.0217474684697055,0.222125089091518
1820,YFR053C,2.697258758403141,0.626358866691589,0.3878069066506796,0.034659932104964
1821,YFR055W,1.9302073921698428,-0.321642696857452,0.0506185038145613,0.233290531640671
1822,YFR057W,,-0.938434720039368,,0.357726191643486
1823,YGL001C,2.32158548834075,0.0886657014489174,0.0488004446701085,0.0932506085313956
1824,YGL002W,1.983149522246369,-0.240493163466454,0.0530233425929606,0.259502909041326
1825,YGL003C,1.2502363876995355,-0.843365728855133,0.146097829167049,0.315984727742443
1826,YGL004C,1.4697423636672953,-0.816661417484283,0.0240746928017205,0.332489807772202
1827,YGL005C,1.6600819963244602,-0.809291064739227,0.004712313298049,0.346950715195572
1828,YGL006W,1.55123768408678,-0.132220879197121,0.1288340740479206,0.0785519882233484
1829,YGL006W-A,,-0.503131926059723,,0.415081461816375
1830,YGL007C-A,,-0.592352509498596,,0.41997174698738
1831,YGL008C,3.019383564148214,0.865795373916626,0.1085228966162793,0.0241339251717742
1832,YGL009C,2.5251006792551176,0.423771411180496,0.0640523326667412,0.0343846409185175
1833,YGL010W,1.6510281194153738,-0.458359569311142,0.2144328534881638,0.330623954147531
1834,YGL011C,2.2816161794661256,-0.0067116799764335,0.0482986029057282,0.141117241087796
1835,YGL012W,2.1017767535475413,0.248390570282936,0.1044714712263612,0.0613057015056712
1836,YGL013C,1.1905159468297708,-0.42559552192688,0.0293025596966354,0.171688753784831
1837,YGL014W,1.5800876565170665,-0.132517322897911,0.137060115084818,0.0970523760091287
1838,YGL015C,0.1400881153213886,-0.559487462043762,0.1458770888706393,0.373506173399446
1839,YGL016W,1.3607092229068292,-0.0083967791870236,0.037616010058685,0.0655403517988354
1840,YGL017W,1.1535402227888425,-0.820017993450165,0.0806018946277857,0.321871452867536
1841,YGL018C,1.2582060466531124,-0.0150365270674229,0.0894525899633989,0.197677531623309
1842,YGL019W,1.950771209043242,-0.677099645137787,0.0285426551638984,0.344253453130032
1843,YGL020C,1.9628145269982376,-0.251035064458847,0.037860633847395,0.26591728061863
1844,YGL021W,1.18354495308676,-0.476809740066528,0.077977472037511,0.221762041095616
1845,YGL022W,2.0395203302482243,0.22084367275238,0.0306132695393998,0.0490739855298834
1846,YGL023C,1.1343201002171914,-1.04222750663757,0.1164928761834165,0.319685543367545
1847,YGL025C,1.0096226213472623,-0.679458856582642,0.0826435037869893,0.323144073808795
1848,YGL026C,2.418158968263262,0.436861217021942,0.0322853396750206,0.0348507869461432
1849,YGL027C,1.5714707803219046,-0.147472515702248,0.0349024919093263,0.103446762103902
1850,YGL028C,1.5684021478008414,0.361200422048569,0.2776607478199781,0.04471404002352
1851,YGL029W,1.7417438686244369,0.0831528678536415,0.1224014224305417,0.187200376405271
1852,YGL030W,3.884658571695853,1.04975259304047,0.0138789386212563,0.0701583291331912
1853,YGL031C,3.413946019842417,0.918020188808441,0.0372695212901746,0.0552600095330472
1854,YGL032C,3.514186575673964,-0.821460664272308,0.1288184677347937,0.374660358002659
1855,YGL033W,0.6142950447287462,-0.848815441131592,0.1523199393989376,0.350144514834507
1856,YGL035C,1.3269682810913286,-0.103223763406277,0.360237987792439,0.120451991694329
1857,YGL036W,1.4470671672911246,-0.367952972650528,0.1830896962309729,0.169568686812525
1858,YGL037C,2.6663117179493345,0.398799240589142,0.1276796877630795,0.0730635212224413
1859,YGL038C,1.4545094393561029,-0.336810797452927,0.0513783911389168,0.213408784498525
1860,YGL039W,1.859062454386424,0.0876970961689949,0.0538990830234833,0.100293456450617
1861,YGL040C,2.0263839822534564,0.18399965763092,0.074406750762243,0.0748459453201068
1862,YGL041C-B,0.4740847343413228,-0.59961599111557,,0.403793592993131
1863,YGL041W-A,1.713613961272322,-0.38140407204628,0.0481940029684723,0.318790950669057
1864,YGL043W,1.6557156486795073,-0.0324144102632999,0.0588622422513907,0.147408893066173
1865,YGL044C,1.3639807875355396,-0.889330506324768,0.0647096168100582,0.345758832333249
1866,YGL045W,0.8038343615936155,-0.830682158470154,0.1018018883944468,0.315973032378578
1867,YGL047W,1.560070021842784,-0.719217538833618,0.0427015118924358,0.351503769949316
1868,YGL048C,2.191151329167038,0.200649157166481,0.0282773126021967,0.0669901157981908
1869,YGL049C,1.1638528637185108,-0.0583240762352943,0.0420735837284104,0.0785921050510077
1870,YGL050W,1.6847925902232033,-0.569384157657623,0.0215058078926072,0.317371426891633
1871,YGL051W,1.430187474193336,-0.86932361125946,0.0432404992440544,0.343646185544147
1872,YGL053W,2.754877554811008,-0.793762564659119,0.2712911258050578,0.354925872928002
1873,YGL054C,2.489359870103109,0.443871051073074,0.0664767015429852,0.0832298199046515
1874,YGL055W,2.6379419260994528,0.700569272041321,0.1450336758623446,0.0330791683996495
1875,YGL056C,1.8479134488525295,-0.520486831665039,0.1556669525598459,0.262279294532441
1876,YGL057C,1.1555516912431447,-0.845985233783722,0.1183615536182233,0.342036092696884
1877,YGL058W,2.0092706713443813,-0.0095781544223427,0.0672747170412721,0.20584827407642
1878,YGL059W,1.4233514420138418,-0.497627794742584,0.0340894700071668,0.266384623368463
1879,YGL060W,1.3173774735448094,-0.301691800355911,0.125424332197661,0.173669844798698
1880,YGL061C,1.07944702246195,-0.492989838123322,0.1942293566474826,0.309052633180095
1881,YGL062W,2.032597959134765,0.305982708930969,0.4111592834648758,0.0329454694518715
1882,YGL063W,0.872604461910481,-1.2206848859787,0.1001015948897067,0.319307238487848
1883,YGL064C,0.7638302263018408,-0.544780850410461,0.1414679047414451,0.255951144235523
1884,YGL065C,1.379620091670106,-0.084600567817688,0.0765990353023975,0.115729577223733
1885,YGL066W,0.98466400211605,-0.513533711433411,0.0974962871443958,0.24132322099568
1886,YGL067W,1.6758933058576362,-0.313517987728119,0.02170373084745,0.214830814318936
1887,YGL068W,1.9209883833889476,0.161948785185814,0.0371199171647847,0.111073864486341
1888,YGL070C,1.8905625246160405,-0.600239038467407,0.0714863556067883,0.361111075704932
1889,YGL071W,1.2407647062105915,-0.731770992279053,0.2027262302143793,0.300871129664405
1890,YGL073W,1.319084274736303,-0.678554892539978,0.10693103722896,0.274498353006463
1891,YGL075C,0.5099705632486238,-0.924564301967621,0.2239046792165452,0.3310772485838
1892,YGL076C,3.408143096588971,0.953586995601654,0.0340632824408065,0.0434932357014398
1893,YGL077C,2.117186850310901,0.130971282720566,0.1266246530019641,0.0663928025317931
1894,YGL078C,1.699141000419517,0.330502539873123,0.0798869585987834,0.0493525924682328
1895,YGL079W,1.6370198077881233,-0.3993119597435,0.0505211318578855,0.311418629298322
1896,YGL080W,2.082773542496432,-0.551791608333588,0.0729965988741554,0.366876693832153
1897,YGL081W,0.5621303467842368,-0.708824098110199,0.1218394205654726,0.328453603326141
1898,YGL082W,1.7092550359782033,-0.429282158613205,0.0280542060467812,0.263616485429261
1899,YGL083W,1.194109644730859,-0.217340782284737,0.0189063377643649,0.125994400121837
1900,YGL084C,1.7145973213683707,0.0160723999142647,0.0644433112379894,0.0835657414859388
1901,YGL085W,1.3809695050037183,-0.708626091480255,0.0299023496871439,0.330795580535961
1902,YGL086W,1.0969686648046,-0.738857269287109,0.0808487520043714,0.297742955152509
1903,YGL087C,2.1486994228889023,0.11150699108839,0.022822626417368,0.163015361750941
1904,YGL089C,1.0378606363802585,0.327487021684647,0.0943973746102826,0.109182836115276
1905,YGL090W,1.0652972098692362,-0.879521548748016,0.0245133850073709,0.334870373463612
1906,YGL091C,1.450098844504466,-0.734150230884552,0.0197096778240946,0.336290517780152
1907,YGL092W,1.3720711261713705,-0.35079699754715,0.0869595538065852,0.126467995622749
1908,YGL093W,0.819140759035804,-1.07326316833496,0.0953146625764034,0.313981276774728
1909,YGL094C,1.1367228965855831,-0.353927910327911,0.1011640793841426,0.133697986928458
1910,YGL095C,1.4765466163796253,-0.451270520687103,0.0071392384287893,0.233957140679743
1911,YGL096W,0.9741703942887556,-0.767400801181793,0.0514575272698039,0.335685180564428
1912,YGL097W,1.5169064431318489,0.147154226899147,0.041708011350867,0.0700436026670173
1913,YGL098W,1.5204734136143394,-0.525479078292847,0.0703791568720698,0.325292463940676
1914,YGL099W,1.3362014568982647,0.13236440718174,0.0354409373058298,0.0636318325145235
1915,YGL100W,1.791958594729962,-0.316859871149063,0.0558208971778258,0.237758328462409
1916,YGL101W,1.8091689270371327,-0.253835529088974,0.091400215013932,0.262749492631163
1917,YGL103W,3.620513911413792,0.837898194789886,0.0158160174677223,0.0568225749847904
1918,YGL104C,1.1835160890906868,-0.339547961950302,0.0886551222916913,0.191532297865033
1919,YGL105W,2.483252800785465,0.519467115402222,0.0194346268844464,0.0450062219056941
1920,YGL106W,2.353029276605477,0.17778642475605,0.016149830693895,0.132386857863295
1921,YGL107C,1.2439835028611046,-0.434477388858795,0.1618010357140292,0.213528613335091
1922,YGL108C,1.445777578695192,-0.595006763935089,0.0275035482493009,0.363992036704841
1923,YGL110C,1.259936366372193,-0.624379694461823,0.0740701440977821,0.272849021905254
1924,YGL111W,1.5785172084237635,-0.697585999965668,0.03663466487904,0.313414974639316
1925,YGL112C,1.631814574427915,-0.225611537694931,0.0271573271214658,0.157924919641437
1926,YGL113W,0.7870255711454849,-0.86252623796463,0.1234853279321729,0.306042080968304
1927,YGL114W,1.5755529386705174,-0.814518630504608,0.0747858697701902,0.294822398202537
1928,YGL115W,1.937683997121716,-0.165640190243721,0.0629967183714947,0.173109191239886
1929,YGL116W,1.1033169002574954,-0.247089833021164,0.2174580956479129,0.142218076384141
1930,YGL117W,2.115416273929265,-0.913758277893066,0.1868533446305171,0.341015341847096
1931,YGL119W,1.1378961378697687,-0.397054970264435,0.0214381172363876,0.21762309850917
1932,YGL120C,1.7247196711670345,0.147348687052727,0.0232831911437458,0.0543865133742077
1933,YGL121C,1.5898260742860737,-0.206687837839127,0.0211321956534199,0.293454695452694
1934,YGL122C,1.639321122315394,-0.0562866441905499,0.0488032500538021,0.102180339397571
1935,YGL123W,3.618739297642247,0.94562029838562,0.0211022364857482,0.0438604104262469
1936,YGL124C,1.2500029547108402,-0.911882698535919,0.0507604778849055,0.321717657594091
1937,YGL125W,1.690459584643362,0.18239738047123,0.2573710274061841,0.0592145753228169
1938,YGL126W,1.4873553929068837,-1.11583149433136,0.0799737091875149,0.325080713923238
1939,YGL127C,1.8421551353069432,-0.754272758960724,0.1237943873455686,0.370854471261436
1940,YGL128C,1.143650581245685,-0.695789396762848,0.0642482460308469,0.339977818933095
1941,YGL129C,1.356519415395697,-0.310847073793411,0.0165652849902652,0.211150785628665
1942,YGL130W,1.483029530139634,-0.424839645624161,0.059109178936745,0.247520985652865
1943,YGL131C,0.6174950592437265,-0.903390347957611,0.1346239808535604,0.281632970634496
1944,YGL133W,0.9694072862403708,-0.384858310222626,0.1206965190016476,0.139986209924634
1945,YGL134W,1.3058233185799892,-0.797563433647156,0.1673513413670233,0.327225234853331
1946,YGL135W,3.488821043300685,1.03520405292511,0.0184285088929859,0.0463397918045858
1947,YGL136C,1.4658865444904825,-0.722411572933197,0.0152745358771077,0.328618949399133
1948,YGL137W,1.7702163275993354,0.12722359597683,0.0325646673855852,0.0537805063358628
1949,YGL138C,-0.9990811676216144,-0.830108046531677,0.22583473862403,0.336433144808549
1950,YGL139W,1.3554998339587732,-0.285608649253845,0.1340814493559324,0.138947944122866
1951,YGL140C,1.3438836413090445,-0.538474261760712,0.0808076476662533,0.187596296377977
1952,YGL141W,1.1915600262062351,-0.392052680253983,0.0186048280226209,0.174089904362308
1953,YGL142C,1.5109293192676716,-0.897284626960754,0.1185567366934463,0.317735036394844
1954,YGL143C,0.9537233951554576,-0.453223913908005,0.0578066176482199,0.249737773400763
1955,YGL144C,0.8977568648797868,-0.656162679195404,0.0034261161567425,0.274333222451966
1956,YGL145W,1.2288637228334762,-0.183560058474541,0.0508308500345514,0.127644001491033
1957,YGL146C,0.7316984673427935,-1.11798083782196,0.3037716830583736,0.329340805345317
1958,YGL147C,3.341247664063971,0.931547343730927,0.0179400917947839,0.0501140309318686
1959,YGL148W,2.474499435206301,0.445700496435165,0.0176649158253586,0.0461337242512801
1960,YGL150C,1.1500000401388004,0.0308709684759378,0.0518401542135698,0.0524203256329769
1961,YGL151W,1.2618742445647535,-0.376484483480453,0.0760727300160052,0.152232000739827
1962,YGL153W,1.3474501834611774,-0.448464721441269,0.076958101842395,0.284893228122625
1963,YGL154C,1.609746757117777,-0.490379005670547,0.0954654132950345,0.306049883426824
1964,YGL155W,1.6182828914868514,-1.00984001159668,0.0267325244474917,0.329363223685106
1965,YGL156W,1.2791790776554777,-0.068070687353611,0.0499673217200064,0.0728516625973829
1966,YGL157W,2.312994919903925,0.0975565761327744,0.0621332451828653,0.0971377915338371
1967,YGL158W,0.7975276529988911,-0.478673249483109,0.9274059767943902,0.256350199368896
1968,YGL159W,1.4995553332281124,-0.172345772385597,0.0857996119021894,0.170792465051127
1969,YGL160W,1.706695861719978,-0.616393625736237,0.1343024530827966,0.277216976366077
1970,YGL161C,2.083897247949052,-0.525352418422699,0.0473118389250204,0.303118517403254
1971,YGL162W,1.3689975727073656,-0.732853770256042,0.2472749655352976,0.328708821843502
1972,YGL163C,0.9120274012152482,-0.205277785658836,0.1566278076850393,0.102693704525042
1973,YGL164C,1.2266389511246916,-0.904610872268677,0.0257745804666185,0.328605527063626
1974,YGL166W,1.449836208757063,-0.665095806121826,0.1220586743537863,0.335938220799582
1975,YGL167C,1.8626963738559317,0.112760700285435,0.0567338367099819,0.0523294714946366
1976,YGL168W,2.0094876206439105,-1.01727652549744,0.0882371213322763,0.348596693887424
1977,YGL169W,1.555910150942922,-0.722667932510376,0.0164203618907386,0.309950778268279
1978,YGL170C,0.0732632820518397,-0.442160874605179,0.0243468592615113,0.268369895473418
1979,YGL171W,1.3178681444227611,-0.135247498750687,0.0528137150603361,0.112256773803491
1980,YGL172W,1.3926514411215918,-0.742141723632812,0.0740363035243514,0.3213482254423
1981,YGL173C,1.57186519839847,0.0724954381585121,0.0355938643663564,0.0460015796823892
1982,YGL174W,0.9677334248187618,-1.00350177288055,0.1259427057692743,0.340540314567648
1983,YGL175C,0.4508698396279635,-0.764272391796112,0.2010804606621143,0.331168343717984
1984,YGL176C,1.0845562385772591,-0.81263941526413,0.146075621735138,0.315586700570739
1985,YGL178W,1.3868303251689864,-0.0057763387449085,0.1927407230164165,0.0740534799450993
1986,YGL179C,0.9227517036040226,-0.933039665222168,0.1278262626340938,0.318624047096477
1987,YGL180W,0.7657853722370639,-0.388722777366638,0.1191094086123171,0.173621569291997
1988,YGL181W,1.582546997087589,-0.624298632144928,0.066152034579013,0.303476997873065
1989,YGL183C,0.1028056383108157,-0.862524926662445,0.20374524654603,0.350250189630701
1990,YGL184C,1.4236497111042024,-0.415095835924149,0.0732705094576878,0.242568930852498
1991,YGL185C,1.1888075939129077,-0.718501567840576,0.0128472088756452,0.320303870294205
1992,YGL186C,1.7502538511370218,-0.384536892175674,0.0272651289599134,0.201486018182652
1993,YGL187C,2.463772067670533,0.345363169908524,0.097172637238308,0.0864777166496508
1994,YGL188C-A,,-0.393254786729813,,0.419034846059768
1995,YGL189C,3.755127186510793,0.953468501567841,0.0182424908779317,0.0646924502901953
1996,YGL190C,1.4876090272729,-0.542493224143982,0.1807059149388108,0.272037847571477
1997,YGL191W,2.68761962196389,0.0575409382581711,0.0639539233290019,0.203409820554605
1998,YGL192W,1.725866962079082,-0.63705176115036,0.1275991205244009,0.279917075062513
1999,YGL193C,1.6356306329494574,-0.881759643554688,0.2233351610650977,0.361666793881817
2000,YGL194C,1.5061102445632095,-0.885946989059448,0.1580731558649316,0.327037564748425
2001,YGL194C-A,2.873773520846028,-0.590059876441956,0.1118744666754461,0.379064507223603
2002,YGL195W,1.425985189490407,0.103758431971073,0.0551806541888459,0.0322115747683427
2003,YGL196W,1.8577089304479968,-0.447115004062653,0.016561230927372,0.261642530359738
2004,YGL197W,1.1044952767807144,-0.544996976852417,0.0671110877234897,0.179496975109519
2005,YGL198W,1.985860101940761,-0.994455397129059,0.0541196952302516,0.340457471719381
2006,YGL200C,2.647078521134438,0.223617628216743,0.0104677688056162,0.0972316811019988
2007,YGL201C,1.001961527790845,0.0057384022511541,0.1457734244502927,0.0606382779876442
2008,YGL202W,2.617415004787932,0.348389655351639,0.019943620273857,0.0485886926142804
2009,YGL203C,1.5270797057824244,-0.445772141218185,0.141967105952547,0.221894164668068
2010,YGL204C,1.5506472174342718,-0.631136357784271,0.0157512852682622,0.372570072662181
2011,YGL205W,0.6371481180346312,-0.0412551388144493,0.1422151074411016,0.0800274915648672
2012,YGL206C,1.4709376714161213,0.301677078008652,0.0422989695112793,0.0294855400829652
2013,YGL207W,1.6313676558047785,0.102397404611111,0.0761515228362584,0.0532460270761528
2014,YGL208W,1.0953808015528852,-0.782026946544647,0.0636667621257375,0.322559211400059
2015,YGL209W,1.4157270940931037,-0.285551607608795,0.4630101899738093,0.206721226669434
2016,YGL210W,1.5418510668295156,-0.250959664583206,0.0611664752337258,0.259921263913903
2017,YGL211W,1.4824504562828444,-0.482782363891602,0.0505617412692934,0.272221449739524
2018,YGL212W,0.7234574956158545,-0.827263593673706,0.0655221231591496,0.33348325869435
2019,YGL213C,1.782453344160465,-0.12763886153698,0.0429652784541002,0.151971809248555
2020,YGL215W,2.1822490039656173,-0.204993844032288,0.0382283532953243,0.170336562609163
2021,YGL216W,0.746377519632242,-0.759924173355103,0.1375154440726248,0.28103401579928
2022,YGL219C,1.5325879566283778,-0.838381886482239,0.0860544262261665,0.320960761232952
2023,YGL220W,2.4587554004115773,-0.786518573760986,0.0173075049205592,0.360546421203658
2024,YGL221C,2.071811420307356,0.0116526037454605,0.0497687518826676,0.129035978351654
2025,YGL222C,1.5822652623019569,-0.309987217187881,0.0549009083775203,0.294945621166068
2026,YGL223C,1.852943730085168,-0.343677163124084,0.0963312083234708,0.233306763014628
2027,YGL224C,1.925484676346963,-0.49762961268425,0.0899316407756883,0.306627467656771
2028,YGL225W,2.1602653298090835,0.440182358026505,0.0441942624261769,0.0497748505284445
2029,YGL226C-A,2.507049888857153,0.296618282794952,0.1147220568853179,0.15598064093413
2030,YGL226W,1.4395990626733417,-1.03750908374786,0.0437784460284139,0.339744290234416
2031,YGL227W,1.037920459552602,-0.100566394627094,0.0719793816334013,0.0859710400327311
2032,YGL228W,1.8965130089282407,-0.0936239883303642,0.0708104210438425,0.113232174470474
2033,YGL229C,0.8165114886147453,-0.259101450443268,0.2204299120357059,0.14088119243722
2034,YGL230C,1.0178110911926506,-0.516350030899048,0.1153919223592981,0.35604009718723
2035,YGL231C,2.14503661803475,-0.488386482000351,0.0516293968522471,0.332996368211553
2036,YGL232W,1.593812331577965,-0.302457571029663,0.0470173846725402,0.250149503351237
2037,YGL233W,1.1486805491329355,-0.286722481250763,0.0352562951195262,0.137912619352259
2038,YGL234W,2.119506523480391,0.314806371927261,0.0961617099220737,0.038155394578135
2039,YGL235W,-0.1556278400223505,-0.350457102060318,0.4747814849569746,0.296859201211666
2040,YGL236C,0.7754085552912532,-0.427002370357513,0.2008821776645428,0.191160628311831
