Unnamed: 0,GeneID,Obs.Log.Mean,Mean.log10,Obs.Log.Std.Dev,log10.Std.Dev,odr_y,Y_residuals
3114,YJR068W,1.5910290984134745,-0.0494287610054016,0.0209403401166748,0.132668929476955,0.03391036592625929,0.08333912693166089
3115,YJR069C,1.852837622976325,-0.0270477198064327,0.0488597552596619,0.188584766063341,0.15887786371885537,0.18592558352528807
3116,YJR070C,2.1629019103979137,0.583829462528229,0.0217354055170351,0.0458863704118069,0.32660299932461323,-0.25722646320361575
3117,YJR072C,1.672098191051207,-0.0222584847360849,0.0290318444702271,0.122920736114843,0.07259817768590648,0.09485666242199138
3118,YJR073C,2.3875448616395607,0.116145089268684,0.0420079116904303,0.124325410916825,0.41432166132326753,0.29817657205458353
3119,YJR074W,1.7453682319899269,-0.301697283983231,0.0623862807081135,0.286452586665454,0.10494407698459696,0.40664136096782794
3120,YJR075W,2.018905045176344,-0.0349719002842903,0.0500834346768285,0.120249373112153,0.23174246421343248,0.2667143644977228
3121,YJR076C,1.6909176365652072,-0.0733693763613701,0.0616004166908532,0.118205150049869,0.0735597996397136,0.14692917600108368
3122,YJR077C,2.4387284810463243,0.522431671619415,0.0908753011155698,0.0461366033974929,0.4834159285074694,-0.039015743111945556
3123,YJR078W,1.1030251163078877,-0.524384677410126,0.0658619430057674,0.271642583950243,-0.2072637052731474,0.31712097213697854
3124,YJR079W,0.6469368304801594,-0.802739143371582,0.0664187412987098,0.374619867458321,-0.4270745521836108,0.37566459118797124
3125,YJR080C,1.436016806528589,-0.212736964225769,0.0497571621782534,0.176218849779098,-0.044180706708624284,0.1685562575171447
3126,YJR082C,1.7335149462074997,-0.660699725151062,0.0313641647042686,0.393256289660385,0.10259385649887087,0.7632935816499329
3127,YJR083C,1.048657298380414,-0.935586929321289,0.0690947449826537,0.346554016116071,-0.23583809087739216,0.6997488384438968
3128,YJR084W,1.2196282505078693,-1.06246209144592,0.0025110335931441,0.33073437929426,-0.14621636963788898,0.916245721808031
3129,YJR085C,2.757265563361569,-0.070268303155899,0.0113833114604012,0.274899484406096,0.6025683838606345,0.6728366870165335
3130,YJR086W,2.0646333515014685,-0.75956517457962,0.0645520597832399,0.379944842846651,0.258029121005494,1.017594295585114
3131,YJR088C,1.8308743270714407,-0.104731306433678,0.0329354284981889,0.188053734023898,0.14929522647615523,0.25402653290983324
3132,YJR089W,0.8448173635756451,-0.922312080860138,0.1426086181766849,0.310108547241687,-0.3564525951897606,0.5658594856703775
3133,YJR090C,1.0558500660773795,-1.05151057243347,0.1106238515183099,0.313197704124592,-0.2493875195191314,0.8021230529143385
3134,YJR091C,1.4146082606684345,-0.0965918451547623,0.070741477180555,0.0801582575150673,-0.05843987467780598,0.038151970476956315
3135,YJR092W,0.1303439414114301,-0.471681714057922,0.1765910291468551,0.169713846658766,-0.6335897000053685,-0.16190798594744654
3136,YJR093C,1.4126975562934625,-0.717942595481873,0.0918239080510341,0.342959980863416,-0.06343622906235014,0.6545063664195229
3137,YJR094C,0.9790472033270244,-0.281429260969162,0.1122681823687165,0.242714094058149,-0.2639669027576902,0.017462358211471796
3138,YJR094W-A,3.248314276148182,0.664717972278595,0.048656706606662,0.0785714032007461,0.8278314392804768,0.16311346700188178
3139,YJR095W,-0.0682358040547237,0.166358441114426,0.3381476702220112,0.0809131299661525,-0.016626552538805295,-0.1829849936532313
3140,YJR096W,1.8216531309083703,0.136264190077782,0.0921560079807384,0.101117069725316,0.14494361691305868,0.008679426835276671
3141,YJR097W,1.142140956913474,-0.770777404308319,0.129981196412289,0.364994684402743,-0.20091703948381867,0.5698603648245003
3142,YJR098C,0.3334137916041373,-0.329225122928619,0.159470169857863,0.178174155964946,-0.5371863030825792,-0.2079611801539602
3143,YJR099W,1.5608362811635608,-0.781850934028625,0.0074953039968628,0.36257046721644,0.019630958696901235,0.8014818927255263
3144,YJR100C,1.5731196700973886,-0.923304736614227,0.0182190714705673,0.341824721155727,0.025050466049519327,0.9483552026637463
3145,YJR101W,1.7966082218037698,-0.870355665683746,0.0606860608120847,0.356431349389395,0.12760238806713142,0.9979580537508774
3146,YJR102C,1.596996141776156,-0.559101760387421,0.0414153811794336,0.349115075546359,0.03532488430355496,0.594426644690976
3147,YJR103W,1.634745459115899,-0.0883214101195335,0.1200072611618384,0.104335837283813,0.0213342979981751,0.1096557081177086
3148,YJR104C,3.258815210967441,0.547774612903595,0.0691098411476275,0.0646336296502056,0.7835078010627451,0.23573318815915012
3149,YJR105W,2.727492082024996,0.510618209838867,0.0390373144747964,0.0466496794105187,0.5771944205308553,0.06657621069198838
3150,YJR106W,1.1996626531912886,-0.901503503322601,0.1379596352184277,0.322879703262253,-0.1867154758281372,0.7147880274944638
3151,YJR107W,1.4510196852928363,-0.584137260913849,0.0811986843998018,0.317341317618743,-0.042098934850851144,0.5420383260629978
3152,YJR108W,0.7409145800479339,-0.455104947090149,0.0547090586867878,0.379404389438666,-0.3790664996284624,0.07603844746168659
3153,YJR109C,2.2002431314896125,0.236367210745811,0.2483249042318613,0.0397573070969993,0.24559767994330617,0.009230469197495178
3154,YJR110W,0.9838811885706042,-0.278016239404678,0.1668750336887982,0.158801683109697,-0.2643080538480731,0.013708185556604913
3155,YJR111C,1.5492909911553634,-0.577209889888763,0.0348084194305842,0.323256362650326,0.012477062207760237,0.5896869520965232
3156,YJR112W,1.094898156393392,-1.11070203781128,0.1520009487157884,0.344835712562166,-0.2464286071797211,0.8642734306315589
3157,YJR112W-A,2.029391691370732,-0.68829071521759,0.037298737868214,0.381017896478455,0.24570704033379598,0.933997755551386
3158,YJR113C,1.5944097603632708,-0.617762506008148,0.0943350748399878,0.334468657755097,0.023963509826405605,0.6417260158345536
3159,YJR115W,1.451328369336057,-0.924582362174988,0.2369368455580528,0.362353935904568,-0.11532964640270094,0.8092527157722871
3160,YJR116W,1.499828560838023,-0.11357656866312,0.1859886557658417,0.18630274353856,-0.029732353531469413,0.08384421513165059
3161,YJR117W,2.3074902829978243,0.343769729137421,0.0812747221371906,0.0539175589246789,0.3694868334491287,0.025717104311707706
3162,YJR118C,1.98204065431087,-0.0937265977263451,0.0701602778628677,0.221595285959856,0.2173641731035868,0.3110907708299319
3163,YJR119C,0.8112927738184988,-0.661124646663666,0.2084404154763875,0.284940311242301,-0.3799694697682759,0.2811551768953901
3164,YJR120W,-0.1553270702451327,-1.01831519603729,0.3819675054835544,0.355902606168049,-0.8566448208851786,0.16167037515211147
3165,YJR121W,2.6393993022691946,0.562649428844452,0.0935763305294657,0.0352658956091195,0.5561709436632006,-0.006478485181251381
3166,YJR122W,1.2956276360710373,-0.439568549394608,0.1545584878420237,0.244275955839203,-0.13780171194866542,0.30176683744594257
3167,YJR123W,3.81754961786273,1.01715576648712,0.0318051908115097,0.0507790445802528,1.1124146074334935,0.09525884094637349
3168,YJR124C,1.545423029128844,-0.250660926103592,0.0459933434303258,0.18463062128602,0.008408942130317731,0.2590698682339097
3169,YJR125C,1.7906166166642048,-0.10603079944849,0.0640993396344668,0.147226342797969,0.12132820872733308,0.22735900817582308
3170,YJR126C,1.437825254695806,-0.548817992210388,0.1119491288350436,0.23987225633387,-0.0650379457201209,0.48378004649026707
3171,YJR127C,0.5910566970142218,-0.743637263774872,0.1625497736905163,0.255084283354231,-0.47688331043876797,0.2667539533361041
3172,YJR129C,0.766730124179829,-0.901896476745605,0.0522798834404936,0.345891093214354,-0.36903237583401843,0.5328641009115866
3173,YJR130C,1.4183594305777572,-0.578186333179474,0.1320629636005487,0.269698436687692,-0.07794576877525983,0.5002405644042142
3174,YJR131W,1.3553413272294144,-0.437749028205872,0.0469384304538621,0.238336267529668,-0.08348049546857761,0.3542685327372944
3175,YJR132W,1.4938306036488866,-0.242720052599907,0.0438533184501192,0.117330797321217,-0.02023611697579586,0.22248393562411115
3176,YJR133W,1.840105490965218,0.310514450073242,0.0565980511113716,0.0823594493078592,0.17123389747956153,-0.1392805525936805
